#Time Stamp Stevens Creek Rd - Level (ft) Stevens Creek Rd - Rainfall (in) Stevens Creek Rd – Cumul Rainfall (in) Stevens Creek Rd - Temperature (F) Stevens Creek Rd - Temperature (F)
#1 2 3 4 5 6 7
1/1/2015 0:00 0.97 0 0 35 35
1/20/2015 23:15 0.92 0 0  0
1/20/2015 23:30 0.92 0 0  0
1/20/2015 23:45 0.92 0 0  0
1/21/2015 0:00 0.92 0 0 46 46
1/21/2015 0:15 0.91 0 0  0
1/21/2015 0:30 0.91 0 0  0
1/21/2015 0:45 0.91 0 0  0
1/21/2015 1:00 0.91 0 0 44 44
1/21/2015 1:15 0.91 0 0  0
1/21/2015 1:30 0.91 0 0  0
1/21/2015 1:45 0.91 0 0  0
1/21/2015 2:00 0.91 0 0 42 42
1/21/2015 2:15 0.91 0 0  0
1/21/2015 2:30 0.91 0 0  0
1/21/2015 2:45 0.91 0 0  0
1/21/2015 3:00 0.91 0 0 41 41
1/21/2015 3:15 0.91 0 0  0
1/21/2015 3:30 0.91 0 0  0
1/21/2015 3:45 0.91 0 0  0
1/21/2015 4:00 0.91 0 0 40 40
1/21/2015 4:15 0.91 0 0  0
1/21/2015 4:30 0.91 0 0  0
1/21/2015 4:45 0.91 0 0  0
1/21/2015 5:00 0.91 0 0 39 39
1/21/2015 5:15 0.91 0 0  0
1/21/2015 5:30 0.91 0 0  0
1/21/2015 5:45 0.9 0 0  0
1/21/2015 6:00 0.9 0 0 39 39
1/21/2015 6:15 0.9 0 0  0
1/21/2015 6:30 0.9 0 0  0
1/21/2015 6:45 0.9 0 0  0
1/21/2015 7:00 0.9 0 0 39 39
1/21/2015 7:15 0.9 0 0  0
1/21/2015 7:30 0.9 0 0  0
1/21/2015 7:45 0.9 0 0  0
1/21/2015 8:00 0.9 0 0 40 40
1/21/2015 8:15 0.9 0 0  0
1/21/2015 8:30 0.9 0 0  0
1/21/2015 8:45 0.9 0 0  0
1/21/2015 9:00 0.9 0 0 51 51
1/21/2015 9:15 0.9 0 0  0
1/21/2015 9:30 0.9 0 0  0
1/21/2015 9:45 0.9 0 0  0
1/21/2015 10:00 0.9 0 0 64 64
1/21/2015 10:15 0.9 0 0  0
1/21/2015 10:30 0.9 0 0  0
1/21/2015 10:45 0.9 0 0  0
1/21/2015 11:00 0.9 0 0 74 74
1/21/2015 11:15 0.9 0 0  0
1/21/2015 11:30 0.9 0 0  0
1/21/2015 11:45 0.9 0 0  0
1/21/2015 12:00 0.9 0 0 77 77
1/21/2015 12:15 0.9 0 0  0
1/21/2015 12:30 0.9 0 0  0
1/21/2015 12:45 0.9 0 0  0
1/21/2015 13:00 0.9 0 0 81 81
1/21/2015 13:15 0.9 0 0  0
1/21/2015 13:30 0.9 0 0  0
1/21/2015 13:45 0.9 0 0  0
1/21/2015 14:00 0.9 0 0 82 82
1/21/2015 14:15 0.9 0 0  0
1/21/2015 14:30 0.9 0 0  0
1/21/2015 14:45 0.9 0 0  0
1/21/2015 15:00 0.9 0 0 84 84
1/21/2015 15:15 0.9 0 0  0
1/21/2015 15:30 0.9 0 0  0
1/21/2015 15:45 0.9 0 0  0
1/21/2015 16:00 0.89 0 0 81 81
1/21/2015 16:15 0.9 0 0  0
1/21/2015 16:30 0.9 0 0  0
1/21/2015 16:45 0.9 0 0  0
1/21/2015 17:00 0.89 0 0 70 70
1/21/2015 17:15 0.9 0 0  0
1/21/2015 17:30 0.89 0 0  0
1/21/2015 17:45 0.89 0 0  0
1/21/2015 18:00 0.89 0 0 58 58
1/21/2015 18:15 0.89 0 0  0
1/21/2015 18:30 0.89 0 0  0
1/21/2015 18:45 0.88 0 0  0
1/21/2015 19:00 0.88 0 0 52 52
1/21/2015 19:15 0.88 0 0  0
1/21/2015 19:30 0.88 0 0  0
1/21/2015 19:45 0.88 0 0  0
1/21/2015 20:00 0.88 0 0 49 49
1/21/2015 20:15 0.88 0 0  0
1/21/2015 20:30 0.88 0 0  0
1/21/2015 20:45 0.88 0 0  0
1/21/2015 21:00 0.88 0 0 46 46
1/21/2015 21:15 0.88 0 0  0
1/21/2015 21:30 0.88 0 0  0
1/21/2015 21:45 0.88 0 0  0
1/21/2015 22:00 0.88 0 0 47 47
1/21/2015 22:15 0.88 0 0  0
1/21/2015 22:30 0.88 0 0  0
1/21/2015 22:45 0.88 0 0  0
1/21/2015 23:00 0.88 0 0 44 44
1/21/2015 23:15 0.88 0 0  0
1/21/2015 23:30 0.88 0 0  0
1/21/2015 23:45 0.88 0 0  0
1/22/2015 0:00 0.88 0 0 41 41
1/22/2015 0:15 0.88 0 0  0
1/22/2015 0:30 0.88 0 0  0
1/22/2015 0:45 0.88 0 0  0
1/22/2015 1:00 0.88 0 0 41 41
1/22/2015 1:15 0.88 0 0  0
1/22/2015 1:30 0.88 0 0  0
1/22/2015 1:45 0.88 0 0  0
1/22/2015 2:00 0.87 0 0 39 39
1/22/2015 2:15 0.87 0 0  0
1/22/2015 2:30 0.87 0 0  0
1/22/2015 2:45 0.87 0 0  0
1/22/2015 3:00 0.87 0 0 38 38
1/22/2015 3:15 0.87 0 0  0
1/22/2015 3:30 0.87 0 0  0
1/22/2015 3:45 0.87 0 0  0
1/22/2015 4:00 0.87 0 0 40 40
1/22/2015 4:15 0.87 0 0  0
1/22/2015 4:30 0.87 0 0  0
1/22/2015 4:45 0.87 0 0  0
1/22/2015 5:00 0.87 0 0 40 40
1/22/2015 5:15 0.87 0 0  0
1/22/2015 5:30 0.87 0 0  0
1/22/2015 5:45 0.87 0 0  0
1/22/2015 6:00 0.87 0 0 40 40
1/22/2015 6:15 0.87 0 0  0
1/22/2015 6:30 0.87 0 0  0
1/22/2015 6:45 0.87 0 0  0
1/22/2015 7:00 0.87 0 0 41 41
1/22/2015 7:15 0.86 0 0  0
1/22/2015 7:30 0.86 0 0  0
1/22/2015 7:45 0.87 0 0  0
1/22/2015 8:00 0.87 0 0 44 44
1/22/2015 8:15 0.87 0 0  0
1/22/2015 8:30 0.86 0 0  0
1/22/2015 8:45 0.87 0 0  0
1/22/2015 9:00 0.86 0 0 50 50
1/22/2015 9:15 0.87 0 0  0
1/22/2015 9:30 0.87 0 0  0
1/22/2015 9:45 0.87 0 0  0
1/22/2015 10:00 0.87 0 0 60 60
1/22/2015 10:15 0.86 0 0  0
1/22/2015 10:30 0.87 0 0  0
1/22/2015 10:45 0.87 0 0  0
1/22/2015 11:00 0.86 0 0 69 69
1/22/2015 11:15 0.87 0 0  0
1/22/2015 11:30 0.87 0 0  0
1/22/2015 11:45 0.87 0 0  0
1/22/2015 12:00 0.88 0 0 67 67
1/22/2015 12:15 0.87 0 0  0
1/22/2015 12:30 0.88 0 0  0
1/22/2015 12:45 0.88 0 0  0
1/22/2015 13:00 0.88 0 0 68 68
1/22/2015 13:15 0.88 0 0  0
1/22/2015 13:30 0.87 0 0  0
1/22/2015 13:45 0.88 0 0  0
1/22/2015 14:00 0.88 0 0 69 69
1/22/2015 14:15 0.88 0 0  0
1/22/2015 14:30 0.88 0 0  0
1/22/2015 14:45 0.88 0 0  0
1/22/2015 15:00 0.88 0 0 68 68
1/22/2015 15:15 0.88 0 0  0
1/22/2015 15:30 0.88 0 0  0
1/22/2015 15:45 0.88 0 0  0
1/22/2015 16:00 0.88 0 0 65 65
1/22/2015 16:15 0.88 0 0  0
1/22/2015 16:30 0.88 0 0  0
1/22/2015 16:45 0.88 0 0  0
1/22/2015 17:00 0.88 0 0 62 62
1/22/2015 17:15 0.88 0 0  0
1/22/2015 17:30 0.88 0 0  0
1/22/2015 17:45 0.88 0 0  0
1/22/2015 18:00 0.88 0 0 59 59
1/22/2015 18:15 0.88 0 0  0
1/22/2015 18:30 0.88 0 0  0
1/22/2015 18:45 0.88 0 0  0
1/22/2015 19:00 0.87 0 0 57 57
1/22/2015 19:15 0.87 0 0  0
1/22/2015 19:30 0.87 0 0  0
1/22/2015 19:45 0.87 0 0  0
1/22/2015 20:00 0.87 0 0 55 55
1/22/2015 20:15 0.87 0 0  0
1/22/2015 20:30 0.87 0 0  0
1/22/2015 20:45 0.87 0 0  0
1/22/2015 21:00 0.87 0 0 55 55
1/22/2015 21:15 0.87 0 0  0
1/22/2015 21:30 0.87 0 0  0
1/22/2015 21:45 0.87 0 0  0
1/22/2015 22:00 0.87 0 0 53 53
1/22/2015 22:15 0.87 0 0  0
1/22/2015 22:30 0.87 0 0  0
1/22/2015 22:45 0.87 0 0  0
1/22/2015 23:00 0.87 0 0 53 53
1/22/2015 23:15 0.87 0 0  0
1/22/2015 23:30 0.87 0 0  0
1/22/2015 23:45 0.87 0 0  0
1/23/2015 0:00 0.87 0 0 53 53
1/23/2015 0:15 0.87 0 0  0
1/23/2015 0:30 0.87 0 0  0
1/23/2015 0:45 0.87 0 0  0
1/23/2015 1:00 0.87 0 0 52 52
1/23/2015 1:15 0.88 0 0  0
1/23/2015 1:30 0.87 0 0  0
1/23/2015 1:45 0.88 0 0  0
1/23/2015 2:00 0.87 0 0 52 52
1/23/2015 2:15 0.88 0 0  0
1/23/2015 2:30 0.88 0 0  0
1/23/2015 2:45 0.88 0 0  0
1/23/2015 3:00 0.88 0 0 52 52
1/23/2015 3:15 0.88 0 0  0
1/23/2015 3:30 0.88 0 0  0
1/23/2015 3:45 0.88 0 0  0
1/23/2015 4:00 0.88 0 0 52 52
1/23/2015 4:15 0.88 0.01 0.01  0
1/23/2015 4:30 0.88 0 0.01  0
1/23/2015 4:45 0.88 0.01 0.02  0
1/23/2015 5:00 0.88 0 0.02 51 51
1/23/2015 5:15 0.88 0 0.02  0
1/23/2015 5:30 0.88 0 0.02  0
1/23/2015 5:45 0.88 0 0.02  0
1/23/2015 6:00 0.89 0 0 51 51
1/23/2015 6:15 0.89 0 0  0
1/23/2015 6:30 0.89 0 0  0
1/23/2015 6:45 0.89 0 0  0
1/23/2015 7:00 0.89 0 0 51 51
1/23/2015 7:15 0.9 0 0  0
1/23/2015 7:30 0.9 0 0  0
1/23/2015 7:45 0.91 0 0  0
1/23/2015 8:00 0.91 0 0 50 50
1/23/2015 8:15 0.91 0.01 0.01  0
1/23/2015 8:30 0.91 0 0.01  0
1/23/2015 8:45 0.91 0 0.01  0
1/23/2015 9:00 0.91 0.01 0.02 50 50
1/23/2015 9:15 0.91 0.01 0.03  0
1/23/2015 9:30 0.92 0.01 0.04  0
1/23/2015 9:45 0.92 0.01 0.05  0
1/23/2015 10:00 0.94 0.02 0.07 50 50
1/23/2015 10:15 0.98 0 0.07  0
1/23/2015 10:30 1.04 0.01 0.08  0
1/23/2015 10:45 1.09 0 0.08  0
1/23/2015 11:00 1.13 0.02 0.1 50 50
1/23/2015 11:15 1.15 0.02 0.12  0
1/23/2015 11:30 1.16 0.01 0.13  0
1/23/2015 11:45 1.23 0 0.13  0
1/23/2015 12:00 1.3 0.01 0.14 49 49
1/23/2015 12:15 1.31 0 0.14  0
1/23/2015 12:30 1.3 0 0.14  0
1/23/2015 12:45 1.3 0.02 0.16  0
1/23/2015 13:00 1.3 0.02 0.18 50 50
1/23/2015 13:15 1.31 0.02 0.2  0
1/23/2015 13:30 1.36 0.02 0.22  0
1/23/2015 13:45 1.44 0.03 0.25  0
1/23/2015 14:00 1.47 0.01 0.26 50 50
1/23/2015 14:15 1.54 0.01 0.27  0
1/23/2015 14:30 1.57 0.02 0.29  0
1/23/2015 14:45 1.57 0.02 0.31  0
1/23/2015 15:00 1.59 0.01 0.32 50 50
1/23/2015 15:15 1.62 0.02 0.34  0
1/23/2015 15:30 1.62 0 0.34  0
1/23/2015 15:45 1.63 0.02 0.36  0
1/23/2015 16:00 1.63 0.02 0.38 50 50
1/23/2015 16:15 1.65 0.02 0.4  0
1/23/2015 16:30 1.72 0.02 0.42  0
1/23/2015 16:45 1.76 0.04 0.46  0
1/23/2015 17:00 1.78 0.04 0.5 49 49
1/23/2015 17:15 1.86 0.03 0.53  0
1/23/2015 17:30 1.92 0.02 0.55  0
1/23/2015 17:45 1.96 0.02 0.57  0
1/23/2015 18:00 1.96 0 0.57 48 48
1/23/2015 18:15 1.95 0.01 0.58  0
1/23/2015 18:30 1.9 0 0.58  0
1/23/2015 18:45 1.84 0 0.58  0
1/23/2015 19:00 1.77 0 0.58 48 48
1/23/2015 19:15 1.71 0.01 0.59  0
1/23/2015 19:30 1.65 0 0.59  0
1/23/2015 19:45 1.6 0 0.59  0
1/23/2015 20:00 1.56 0 0.59 47 47
1/23/2015 20:15 1.52 0 0.59  0
1/23/2015 20:30 1.49 0 0  0
1/23/2015 20:45 1.46 0.01 0.01  0
1/23/2015 21:00 1.43 0 0.01 46 46
1/23/2015 21:15 1.41 0 0.01  0
1/23/2015 21:30 1.39 0 0.01  0
1/23/2015 21:45 1.37 0 0.01  0
1/23/2015 22:00 1.35 0 0 46 46
1/23/2015 22:15 1.34 0 0  0
1/23/2015 22:30 1.33 0.01 0.01  0
1/23/2015 22:45 1.32 0 0.01  0
1/23/2015 23:00 1.31 0 0.01 46 46
1/23/2015 23:15 1.31 0 0.01  0
1/23/2015 23:30 1.3 0 0.01  0
1/23/2015 23:45 1.29 0 0  0
1/24/2015 0:00 1.28 0 0 45 45
1/24/2015 0:15 1.27 0 0  0
1/24/2015 0:30 1.26 0 0  0
1/24/2015 0:45 1.25 0 0  0
1/24/2015 1:00 1.24 0 0 45 45
1/24/2015 1:15 1.23 0 0  0
1/24/2015 1:30 1.23 0 0  0
1/24/2015 1:45 1.22 0 0  0
1/24/2015 2:00 1.22 0 0 45 45
1/24/2015 2:15 1.21 0.01 0.01  0
1/24/2015 2:30 1.21 0.1 0.11  0
1/24/2015 2:45 1.23 0.03 0.14  0
1/24/2015 3:00 1.49 0 0.14 44 44
1/24/2015 3:15 1.66 0 0.14  0
1/24/2015 3:30 1.63 0.01 0.15  0
1/24/2015 3:45 1.67 0 0.15  0
1/24/2015 4:00 1.64 0.01 0.16 44 44
1/24/2015 4:15 1.62 0 0.16  0
1/24/2015 4:30 1.59 0 0.16  0
1/24/2015 4:45 1.57 0 0.16  0
1/24/2015 5:00 1.54 0 0.16 44 44
1/24/2015 5:15 1.51 0 0  0
1/24/2015 5:30 1.47 0 0  0
1/24/2015 5:45 1.44 0 0  0
1/24/2015 6:00 1.41 0 0 44 44
1/24/2015 6:15 1.39 0 0  0
1/24/2015 6:30 1.36 0 0  0
1/24/2015 6:45 1.34 0 0  0
1/24/2015 7:00 1.33 0 0 44 44
1/24/2015 7:15 1.31 0 0  0
1/24/2015 7:30 1.29 0 0  0
1/24/2015 7:45 1.28 0 0  0
1/24/2015 8:00 1.26 0 0 45 45
1/24/2015 8:15 1.25 0 0  0
1/24/2015 8:30 1.24 0 0  0
1/24/2015 8:45 1.23 0 0  0
1/24/2015 9:00 1.21 0 0 48 48
1/24/2015 9:15 1.21 0 0  0
1/24/2015 9:30 1.19 0 0  0
1/24/2015 9:45 1.18 0 0  0
1/24/2015 10:00 1.18 0 0 50 50
1/24/2015 10:15 1.17 0 0  0
1/24/2015 10:30 1.16 0 0  0
1/24/2015 10:45 1.15 0 0  0
1/24/2015 11:00 1.15 0 0 55 55
1/24/2015 11:15 1.14 0 0  0
1/24/2015 11:30 1.14 0 0  0
1/24/2015 11:45 1.13 0 0  0
1/24/2015 12:00 1.13 0 0 60 60
1/24/2015 12:15 1.12 0 0  0
1/24/2015 12:30 1.12 0 0  0
1/24/2015 12:45 1.11 0 0  0
1/24/2015 13:00 1.11 0 0 64 64
1/24/2015 13:15 1.11 0 0  0
1/24/2015 13:30 1.1 0 0  0
1/24/2015 13:45 1.1 0 0  0
1/24/2015 14:00 1.09 0 0 67 67
1/24/2015 14:15 1.09 0 0  0
1/24/2015 14:30 1.09 0 0  0
1/24/2015 14:45 1.09 0 0  0
1/24/2015 15:00 1.08 0 0 68 68
1/24/2015 15:15 1.08 0 0  0
1/24/2015 15:30 1.07 0 0  0
1/24/2015 15:45 1.07 0 0  0
1/24/2015 16:00 1.07 0 0 65 65
1/24/2015 16:15 1.06 0 0  0
1/24/2015 16:30 1.06 0 0  0
1/24/2015 16:45 1.06 0 0  0
1/24/2015 17:00 1.06 0 0 57 57
1/24/2015 17:15 1.05 0 0  0
1/24/2015 17:30 1.05 0 0  0
1/24/2015 17:45 1.05 0 0  0
1/24/2015 18:00 1.04 0 0 50 50
1/24/2015 18:15 1.04 0 0  0
1/24/2015 18:30 1.04 0 0  0
1/24/2015 18:45 1.04 0 0  0
1/24/2015 19:00 1.03 0 0 47 47
1/24/2015 19:15 1.03 0 0  0
1/24/2015 19:30 1.03 0 0  0
1/24/2015 19:45 1.03 0 0  0
1/24/2015 20:00 1.03 0 0 45 45
1/24/2015 20:15 1.02 0 0  0
1/24/2015 20:30 1.02 0 0  0
1/24/2015 20:45 1.02 0 0  0
1/24/2015 21:00 1.02 0 0 44 44
1/24/2015 21:15 1.01 0 0  0
1/24/2015 21:30 1.01 0 0  0
1/24/2015 21:45 1.01 0 0  0
1/24/2015 22:00 1.01 0 0 44 44
1/24/2015 22:15 1 0 0  0
1/24/2015 22:30 1 0 0  0
1/24/2015 22:45 1 0 0  0
1/24/2015 23:00 1 0 0 43 43
1/24/2015 23:15 1 0 0  0
1/24/2015 23:30 1 0 0  0
1/24/2015 23:45 1 0 0  0
1/25/2015 0:00 1 0 0 42 42
1/25/2015 0:15 1 0 0  0
1/25/2015 0:30 0.99 0 0  0
1/25/2015 0:45 0.99 0 0  0
1/25/2015 1:00 0.99 0 0 41 41
1/25/2015 1:15 0.99 0 0  0
1/25/2015 1:30 0.99 0 0  0
1/25/2015 1:45 0.99 0 0  0
1/25/2015 2:00 0.99 0 0 41 41
1/25/2015 2:15 0.99 0 0  0
1/25/2015 2:30 0.99 0 0  0
1/25/2015 2:45 0.99 0 0  0
1/25/2015 3:00 0.98 0 0 40 40
1/25/2015 3:15 0.98 0 0  0
1/25/2015 3:30 0.99 0 0  0
1/25/2015 3:45 0.98 0 0  0
1/25/2015 4:00 0.98 0 0 37 37
1/25/2015 4:15 0.98 0 0  0
1/25/2015 4:30 0.98 0 0  0
1/25/2015 4:45 0.98 0 0  0
1/25/2015 5:00 0.98 0 0 34 34
1/25/2015 5:15 0.98 0 0  0
1/25/2015 5:30 0.98 0 0  0
1/25/2015 5:45 0.98 0 0  0
1/25/2015 6:00 0.98 0 0 33 33
1/25/2015 6:15 0.97 0 0  0
1/25/2015 6:30 0.97 0 0  0
1/25/2015 6:45 0.97 0 0  0
1/25/2015 7:00 0.97 0 0 33 33
1/25/2015 7:15 0.97 0 0  0
1/25/2015 7:30 0.97 0 0  0
1/25/2015 7:45 0.96 0 0  0
1/25/2015 8:00 0.97 0 0 33 33
1/25/2015 8:15 0.97 0 0  0
1/25/2015 8:30 0.97 0 0  0
1/25/2015 8:45 0.96 0 0  0
1/25/2015 9:00 0.96 0 0 46 46
1/25/2015 9:15 0.96 0 0  0
1/25/2015 9:30 0.96 0 0  0
1/25/2015 9:45 0.96 0 0  0
1/25/2015 10:00 0.96 0 0 58 58
1/25/2015 10:15 0.96 0 0  0
1/25/2015 10:30 0.96 0 0  0
1/25/2015 10:45 0.96 0 0  0
1/25/2015 11:00 0.96 0 0 65 65
1/25/2015 11:15 0.97 0 0  0
1/25/2015 11:30 0.97 0 0  0
1/25/2015 11:45 0.96 0 0  0
1/25/2015 12:00 0.97 0 0 68 68
1/25/2015 12:15 0.97 0 0  0
1/25/2015 12:30 0.96 0 0  0
1/25/2015 12:45 0.97 0 0  0
1/25/2015 13:00 0.97 0 0 71 71
1/25/2015 13:15 0.97 0 0  0
1/25/2015 13:30 0.97 0 0  0
1/25/2015 13:45 0.97 0 0  0
1/25/2015 14:00 0.97 0 0 75 75
1/25/2015 14:15 0.97 0 0  0
1/25/2015 14:30 0.97 0 0  0
1/25/2015 14:45 0.97 0 0  0
1/25/2015 15:00 0.97 0 0 76 76
1/25/2015 15:15 0.97 0 0  0
1/25/2015 15:30 0.97 0 0  0
1/25/2015 15:45 0.97 0 0  0
1/25/2015 16:00 0.97 0 0 72 72
1/25/2015 16:15 0.97 0 0  0
1/25/2015 16:30 0.97 0 0  0
1/25/2015 16:45 0.97 0 0  0
1/25/2015 17:00 0.97 0 0 63 63
1/25/2015 17:15 0.96 0 0  0
1/25/2015 17:30 0.96 0 0  0
1/25/2015 17:45 0.96 0 0  0
1/25/2015 18:00 0.96 0 0 54 54
1/25/2015 18:15 0.96 0 0  0
1/25/2015 18:30 0.96 0 0  0
1/25/2015 18:45 0.96 0 0  0
1/25/2015 19:00 0.96 0 0 48 48
1/25/2015 19:15 0.96 0 0  0
1/25/2015 19:30 0.96 0 0  0
1/25/2015 19:45 0.96 0 0  0
1/25/2015 20:00 0.96 0 0 44 44
1/25/2015 20:15 0.96 0 0  0
1/25/2015 20:30 0.96 0 0  0
1/25/2015 20:45 0.96 0 0  0
1/25/2015 21:00 0.96 0 0 41 41
1/25/2015 21:15 0.95 0 0  0
1/25/2015 21:30 0.96 0 0  0
1/25/2015 21:45 0.95 0 0  0
1/25/2015 22:00 0.95 0 0 41 41
1/25/2015 22:15 0.95 0 0  0
1/25/2015 22:30 0.95 0 0  0
1/25/2015 22:45 0.95 0 0  0
1/25/2015 23:00 0.95 0 0 43 43
1/25/2015 23:15 0.95 0 0  0
1/25/2015 23:30 0.95 0 0  0
1/25/2015 23:45 0.95 0 0  0
1/26/2015 0:00 0.95 0 0 46 46
1/26/2015 0:15 0.95 0 0  0
1/26/2015 0:30 0.95 0 0  0
1/26/2015 0:45 0.95 0 0  0
1/26/2015 1:00 0.95 0 0 48 48
1/26/2015 1:15 0.95 0 0  0
1/26/2015 1:30 0.95 0 0  0
1/26/2015 1:45 0.95 0 0  0
1/26/2015 2:00 0.95 0 0 49 49
1/26/2015 2:15 0.96 0 0  0
1/26/2015 2:30 0.95 0 0  0
1/26/2015 2:45 0.96 0 0  0
1/26/2015 3:00 0.95 0 0 49 49
1/26/2015 3:15 0.95 0 0  0
1/26/2015 3:30 0.95 0 0  0
1/26/2015 3:45 0.95 0 0  0
1/26/2015 4:00 0.95 0 0 46 46
1/26/2015 4:15 0.96 0 0  0
1/26/2015 4:30 0.95 0 0  0
1/26/2015 4:45 0.95 0 0  0
1/26/2015 5:00 0.95 0 0 45 45
1/26/2015 5:15 0.95 0 0  0
1/26/2015 5:30 0.96 0 0  0
1/26/2015 5:45 0.95 0 0  0
1/26/2015 6:00 0.95 0 0 44 44
1/26/2015 6:15 0.95 0 0  0
1/26/2015 6:30 0.95 0 0  0
1/26/2015 6:45 0.95 0 0  0
1/26/2015 7:00 0.95 0 0 44 44
1/26/2015 7:15 0.95 0 0  0
1/26/2015 7:30 0.95 0 0  0
1/26/2015 7:45 0.95 0 0  0
1/26/2015 8:00 0.95 0 0 46 46
1/26/2015 8:15 0.95 0 0  0
1/26/2015 8:30 0.94 0 0  0
1/26/2015 8:45 0.94 0 0  0
1/26/2015 9:00 0.94 0 0 56 56
1/26/2015 9:15 0.94 0 0  0
1/26/2015 9:30 0.94 0 0  0
1/26/2015 9:45 0.94 0 0  0
1/26/2015 10:00 0.94 0 0 62 62
1/26/2015 10:15 0.94 0 0  0
1/26/2015 10:30 0.94 0 0  0
1/26/2015 10:45 0.95 0 0  0
1/26/2015 11:00 0.94 0 0 65 65
1/26/2015 11:15 0.94 0 0  0
1/26/2015 11:30 0.94 0 0  0
1/26/2015 11:45 0.94 0 0  0
1/26/2015 12:00 0.94 0 0 66 66
1/26/2015 12:15 0.94 0 0  0
1/26/2015 12:30 0.94 0 0  0
1/26/2015 12:45 0.94 0 0  0
1/26/2015 13:00 0.94 0 0 64 64
1/26/2015 13:15 0.94 0 0  0
1/26/2015 13:30 0.94 0 0  0
1/26/2015 13:45 0.94 0 0  0
1/26/2015 14:00 0.94 0 0 63 63
1/26/2015 14:15 0.94 0 0  0
1/26/2015 14:30 0.94 0 0  0
1/26/2015 14:45 0.94 0 0  0
1/26/2015 15:00 0.94 0 0 60 60
1/26/2015 15:15 0.94 0 0  0
1/26/2015 15:30 0.94 0 0  0
1/26/2015 15:45 0.94 0 0  0
1/26/2015 16:00 0.94 0 0 57 57
1/26/2015 16:15 0.94 0 0  0
1/26/2015 16:30 0.94 0 0  0
1/26/2015 16:45 0.93 0 0  0
1/26/2015 17:00 0.93 0 0 53 53
1/26/2015 17:15 0.94 0 0  0
1/26/2015 17:30 0.93 0 0  0
1/26/2015 17:45 0.93 0 0  0
1/26/2015 18:00 0.93 0 0 48 48
1/26/2015 18:15 0.93 0 0  0
1/26/2015 18:30 0.93 0 0  0
1/26/2015 18:45 0.93 0 0  0
1/26/2015 19:00 0.93 0 0 45 45
1/26/2015 19:15 0.93 0 0  0
1/26/2015 19:30 0.93 0 0  0
1/26/2015 19:45 0.92 0 0  0
1/26/2015 20:00 0.93 0 0 43 43
1/26/2015 20:15 0.93 0 0  0
1/26/2015 20:30 0.93 0 0  0
1/26/2015 20:45 0.92 0 0  0
1/26/2015 21:00 0.92 0 0 41 41
1/26/2015 21:15 0.93 0 0  0
1/26/2015 21:30 0.92 0 0  0
1/26/2015 21:45 0.93 0 0  0
1/26/2015 22:00 0.92 0 0 42 42
1/26/2015 22:15 0.92 0 0  0
1/26/2015 22:30 0.92 0 0  0
1/26/2015 22:45 0.92 0 0  0
1/26/2015 23:00 0.92 0 0 42 42
1/26/2015 23:15 0.92 0 0  0
1/26/2015 23:30 0.92 0 0  0
1/26/2015 23:45 0.92 0 0  0
1/27/2015 0:00 0.92 0 0 40 40
1/27/2015 0:15 0.92 0 0  0
1/27/2015 0:30 0.92 0 0  0
1/27/2015 0:45 0.92 0 0  0
1/27/2015 1:00 0.92 0 0 38 38
1/27/2015 1:15 0.92 0 0  0
1/27/2015 1:30 0.92 0 0  0
1/27/2015 1:45 0.92 0 0  0
1/27/2015 2:00 0.92 0 0 36 36
1/27/2015 2:15 0.92 0 0  0
1/27/2015 2:30 0.92 0 0  0
1/27/2015 2:45 0.92 0 0  0
1/27/2015 3:00 0.92 0 0 34 34
1/27/2015 3:15 0.92 0 0  0
1/27/2015 3:30 0.92 0 0  0
1/27/2015 3:45 0.92 0 0  0
1/27/2015 4:00 0.92 0 0 34 34
1/27/2015 4:15 0.92 0 0  0
1/27/2015 4:30 0.92 0 0  0
1/27/2015 4:45 0.92 0 0  0
1/27/2015 5:00 0.92 0 0 33 33
1/27/2015 5:15 0.92 0 0  0
1/27/2015 5:30 0.92 0 0  0
1/27/2015 5:45 0.92 0 0  0
1/27/2015 6:00 0.92 0 0 33 33
1/27/2015 6:15 0.92 0 0  0
1/27/2015 6:30 0.92 0 0  0
1/27/2015 6:45 0.92 0 0  0
1/27/2015 7:00 0.92 0 0 35 35
1/27/2015 7:15 0.92 0 0  0
1/27/2015 7:30 0.91 0 0  0
1/27/2015 7:45 0.92 0 0  0
1/27/2015 8:00 0.91 0 0 38 38
1/27/2015 8:15 0.91 0 0  0
1/27/2015 8:30 0.91 0 0  0
1/27/2015 8:45 0.91 0 0  0
1/27/2015 9:00 0.91 0 0 42 42
1/27/2015 9:15 0.92 0 0  0
1/27/2015 9:30 0.91 0 0  0
1/27/2015 9:45 0.91 0 0  0
1/27/2015 10:00 0.91 0 0 47 47
1/27/2015 10:15 0.91 0 0  0
1/27/2015 10:30 0.91 0 0  0
1/27/2015 10:45 0.91 0 0  0
1/27/2015 11:00 0.91 0 0 53 53
1/27/2015 11:15 0.91 0 0  0
1/27/2015 11:30 0.92 0 0  0
1/27/2015 11:45 0.91 0 0  0
1/27/2015 12:00 0.91 0 0 58 58
1/27/2015 12:15 0.92 0 0  0
1/27/2015 12:30 0.91 0 0  0
1/27/2015 12:45 0.92 0 0  0
1/27/2015 13:00 0.92 0 0 57 57
1/27/2015 13:15 0.92 0 0  0
1/27/2015 13:30 0.92 0 0  0
